Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Risk Level,Source,Duties,Billing Province Name,Shipping Province Name
#1568,paid,04/05/2022 22:16,fulfilled,07/05/2022 10:47,yes,CAD,,0,Pick up,04/05/2022 22:16,1,Rieker - V1171-00- Noir - 39 / NOIR,V1171.00 -0-0-0,true,true,fulfilled,Laval,QC,CA,,,,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#1568,,,,,,,,,,04/05/2022 22:16,1,Rieker - V7290-14- Marine - 39 / MARINE,V7290.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1568,,,,,,,,,,04/05/2022 22:16,1,Rieker - 62461-80- Blanc - 40 / BLANC,62461.80 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1568,,,,,,,,,,04/05/2022 22:16,1,Rieker - V1171-33- Rouge - 40 / ROUGE,V1171.33 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1567,paid,04/05/2022 19:55,fulfilled,11/05/2022 11:34,no,CAD,,0,Standard,04/05/2022 19:55,1,Remonte - D1401-12- Jeans - 40 / JEANS,D1401.12 -0-0-0,true,true,fulfilled,Wentworth Nord,QC,CA,Wentworth Nord,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1566,refunded,04/05/2022 15:08,fulfilled,10/05/2022 11:42,yes,CAD,,0,Pick up,04/05/2022 15:08,1,Remonte - R8751-01- Noir - 39 / NOIR,R8751.01 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,,,Shopify Payments,66.12,RIEKER,Low,web,,Quebec,
#1565,paid,04/05/2022 12:10,fulfilled,05/05/2022 11:07,yes,CAD,,0,Standard,04/05/2022 12:10,1,Remonte - D5825-80- Blanc - 39 / BLANC,D5825.80 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1564,paid,04/05/2022 05:53,fulfilled,09/05/2022 16:20,yes,CAD,,0,Express,04/05/2022 05:53,1,Rieker - 46381-00- Noir - 42 / NOIR,46381.00 -0-0-0,true,true,fulfilled,Laval,QC,CA,Laval,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1563,paid,03/05/2022 19:25,fulfilled,05/05/2022 11:08,yes,CAD,,0,Standard,03/05/2022 19:25,1,Remonte - D2401-12- Bleu - 37 / BLEU,D2401.12 -0-0-0,true,true,fulfilled,ST MEDARD,QC,CA,ST MEDARD,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1562,paid,03/05/2022 16:44,fulfilled,05/05/2022 11:07,yes,CAD,,0,Standard,03/05/2022 16:44,1,Rieker - 65969-90- Multi - 37 / MULTI,65969.90 -0-0-0,true,true,fulfilled,Trois-Rivières,QC,CA,Trois-Rivières,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1561,partially_refunded,03/05/2022 15:21,fulfilled,05/05/2022 11:09,yes,CAD,,0,Standard,03/05/2022 15:21,1,Remonte - D2757-90- Multi - 36 / MULTI,D2757.90 -0-0-0,true,true,fulfilled,longueuil,QC,CA,longueuil,QC,CA,,,,PayPal Express Checkout,80.43,RIEKER,Low,web,,Quebec,Quebec
#1560,refunded,03/05/2022 14:25,unfulfilled,,yes,CAD,,0,Standard,03/05/2022 14:25,1,Remonte - D3056-24- Brun - 40 / BRUN,D3056.24 -0-0-0,true,true,pending,Saint-Robert,QC,CA,Saint-Robert,QC,CA,,,,PayPal Express Checkout,149.47,RIEKER,Low,web,,Quebec,Quebec
#1559,paid,02/05/2022 19:57,fulfilled,05/05/2022 11:08,yes,CAD,,0,Standard,02/05/2022 19:57,1,Rieker - L8356-90- Multi - 39 / MULTI,L8356.90 -0-0-0,true,true,fulfilled,Mirabel,QC,CA,Mirabel,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1558,partially_refunded,02/05/2022 14:20,fulfilled,05/05/2022 11:10,yes,CAD,,0,Standard,02/05/2022 14:20,1,Remonte - D9370-02- Noir - 37 / NOIR,D9370.02 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,149.47,RIEKER,Low,web,,Quebec,Quebec
#1558,,,,,,,,,,02/05/2022 14:20,1,Rieker - Z4243-01- Noir - 37 / NOIR,Z4243.01 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1557,paid,02/05/2022 10:33,fulfilled,11/05/2022 11:35,yes,CAD,,0,Standard,02/05/2022 10:33,1,Rieker - 26157-15- Marine - 40 / MARINE,26157.15 -0-0-0,true,true,fulfilled,saint-denis sur richelieu,QC,CA,saint-denis sur richelieu,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1556,paid,01/05/2022 22:12,fulfilled,04/05/2022 14:06,yes,CAD,,0,Standard,01/05/2022 22:12,1,Rieker - 62662-02- Noir - 39 / NOIR,62662.02 -0-0-0,true,true,fulfilled,Repentigny,QC,CA,Repentigny,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1555,paid,01/05/2022 19:09,fulfilled,04/05/2022 14:07,yes,CAD,,0,Standard,01/05/2022 19:09,1,Remonte - R1426-33- Rouge - 38 / ROUGE,R1426.33 -0-0-0,true,true,fulfilled,Shawinigan,QC,CA,Shawinigan,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1554,paid,01/05/2022 18:37,fulfilled,04/05/2022 14:05,yes,CAD,,0,Standard,01/05/2022 18:37,1,Remonte - D8786-05- Noir - 40 / NOIR,D8786.05 -0-0-0,true,true,fulfilled,St-Bruno,QC,CA,St-Bruno,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1553,paid,30/04/2022 17:10,fulfilled,07/05/2022 10:52,yes,CAD,,0,Standard,30/04/2022 17:10,1,Rieker - Z1442-14- Marine - 42 / MARINE,Z1442.14 -0-0-0,true,true,fulfilled,Saint-Bruno,QC,CA,Saint-Bruno,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1552,paid,30/04/2022 16:50,fulfilled,03/05/2022 11:20,yes,CAD,,0,Standard,30/04/2022 16:50,1,Remonte - R3515-33- Orange - 42 / ORANGE,R3515.33 -0-0-0,true,true,fulfilled,Saint-Bruno,QC,CA,Saint-Bruno,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1552,,,,,,,,,,30/04/2022 16:50,1,Remonte - R3515-35- Bordeaux - 42 / BORDEAUX,R3515.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1551,paid,30/04/2022 16:49,fulfilled,03/05/2022 14:21,yes,CAD,,0,Standard,30/04/2022 16:49,1,Rieker - 40102-40- Gris - 41 / GRIS,40102.40 -0-0-0,true,true,fulfilled,Saint-Hyacinthe,QC,CA,Saint-Hyacinthe,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1550,paid,30/04/2022 15:31,fulfilled,03/05/2022 14:16,yes,CAD,,0,Standard,30/04/2022 15:31,2,Rieker - 41385-13- Bleu jeans - 38 / BLEU JEANS,41385.13 -0-0-0,true,true,fulfilled,Blainville,QC,CA,Blainville,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1549,paid,30/04/2022 09:30,fulfilled,18/05/2022 17:38,no,CAD,,0,Pick up,30/04/2022 09:30,1,Remonte - D1812-81- Blanc - 39 / BLANC,D1812.81 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,
#1548,paid,29/04/2022 22:30,fulfilled,09/05/2022 16:17,yes,CAD,,0,Standard,29/04/2022 22:30,1,Remonte - D3056-24- Brun - 40 / BRUN,D3056.24 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1547,paid,29/04/2022 19:23,fulfilled,03/05/2022 14:10,yes,CAD,,0,Standard,29/04/2022 19:23,1,Remonte - D3056-24- Brun - 40 / BRUN,D3056.24 -0-0-0,true,true,fulfilled,Newport,QC,CA,Newport,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1547,,,,,,,,,,29/04/2022 19:23,1,Remonte - R2955-02- Noir - 42 / NOIR,R2955.02 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1546,refunded,29/04/2022 05:18,unfulfilled,,yes,CAD,,0,Standard,29/04/2022 05:18,1,Rieker - Q0515-02- Noir - NOIR,Q0515.02 -0-0-0,true,true,pending,Drummondville,QC,CA,Drummondville,QC,CA,,,,Shopify Payments,100.03,RIEKER,Low,web,,Quebec,Quebec
#1545,paid,28/04/2022 19:56,fulfilled,09/05/2022 16:10,yes,CAD,,0,Standard,28/04/2022 19:56,1,Rieker - Z0442-24- Tan - 41 / TAN,Z0442.24 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montreal,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1545,,,,,,,,,,28/04/2022 19:56,1,Rieker - 94783-68- Mais - 41 / MAIS,94783.68 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1545,,,,,,,,,,28/04/2022 19:56,1,Remonte - D8874-35- Bordeaux - 42 / BORDEAUX,D8874.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1545,,,,,,,,,,28/04/2022 19:56,1,Remonte - D4472-02- Noir - 41 / NOIR,D4472.02 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1545,,,,,,,,,,28/04/2022 19:56,1,Rieker - Z8412-00- Noir - 41 / NOIR,Z8412.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1545,,,,,,,,,,28/04/2022 19:56,1,Remonte - D4871-12- Marine - 42 / MARINE,D4871.12 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1544,paid,28/04/2022 17:21,fulfilled,03/05/2022 14:18,no,CAD,,0,Standard,28/04/2022 17:21,1,Rieker - 03085-24- Brun - 42 / BRUN,03085.24 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Rimouski,QC,CA,Il s’agit d’un cadeau pour mon père.,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1543,refunded,28/04/2022 00:02,unfulfilled,,yes,CAD,,0,Standard,28/04/2022 00:02,1,Remonte - D1407-80- Multi - 38 / MULTI,D1407.80 -0-0-0,true,true,pending,Laval,QC,CA,Laval,QC,CA,,,,Shopify Payments,155.22,RIEKER,Low,web,,Quebec,Quebec
#1542,paid,27/04/2022 07:30,fulfilled,03/05/2022 13:58,yes,CAD,,0,Standard,27/04/2022 07:30,1,Rieker - 624H6-00- Noir - 39 / NOIR,624H6.00 -0-0-0,true,true,fulfilled,Repentigny,QC,CA,Repentigny,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1541,paid,26/04/2022 18:59,fulfilled,01/05/2022 11:37,yes,CAD,,0,Pick up,26/04/2022 18:59,1,Rieker - 62664-61- Beige - 39 / BEIGE,62664.61 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#1540,paid,25/04/2022 18:14,fulfilled,29/04/2022 12:58,yes,CAD,,0,Standard,25/04/2022 18:14,1,Rieker - 62980-91- Multi - 38 / MULTI,62980.91 -0-0-0,true,true,fulfilled,Havre-Saint-Pierre,QC,CA,Havre-Saint-Pierre,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1539,refunded,25/04/2022 18:05,fulfilled,30/04/2022 13:47,yes,CAD,,0,Pick up,25/04/2022 18:05,1,Rieker - 92264-35- Bordeaux - 40 / BORDEAUX,92264.35 -0-0-0,true,true,fulfilled,Montréal ,QC,CA,,,,,,,Shopify Payments,74.73,RIEKER,Low,web,,Quebec,
#1538,paid,25/04/2022 06:15,fulfilled,29/04/2022 12:59,yes,CAD,,0,Standard,25/04/2022 06:15,1,Rieker - 62662-92- Multi - 38 / MULTI,62662.92 -0-0-0,true,true,fulfilled,St-Antoine-Abbé,QC,CA,St-Antoine-Abbé,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1537,paid,24/04/2022 20:14,fulfilled,29/04/2022 13:00,yes,CAD,,0,Standard,24/04/2022 20:14,1,Rieker - B4802-14- Marine - 41 / MARINE,B4802.14 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1536,paid,24/04/2022 18:33,fulfilled,05/05/2022 11:04,yes,CAD,,0,Standard,24/04/2022 18:33,1,Remonte - D8887-01- Noir - 38 / NOIR,D8887.01 -0-0-0,true,true,fulfilled,Petite-Riviere-St-Francois,QC,CA,Petite-Riviere-St-Francois,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1536,,,,,,,,,,24/04/2022 18:33,1,Remonte - D4871-35- Bordeaux - 38 / BORDEAUX,D4871.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1535,refunded,24/04/2022 12:57,fulfilled,29/04/2022 13:02,yes,CAD,,0,Standard,24/04/2022 12:57,1,Rieker - 17378-25- Tan - 44 / TAN,17378.25 -0-0-0,true,true,fulfilled,Beaconsfield,QC,CA,Beaconsfield,QC,CA,,,,Shopify Payments,166.71,RIEKER,Low,web,,Quebec,Quebec
#1534,partially_refunded,24/04/2022 11:55,fulfilled,09/05/2022 16:11,yes,CAD,,0,Standard,24/04/2022 11:55,1,Remonte - D1407-80- Multi - 38 / MULTI,D1407.80 -0-0-0,true,true,fulfilled,Saint-Zotique,QC,CA,Saint-Zotique,QC,CA,,,,Shopify Payments,241.45,RIEKER,Low,web,,Quebec,Quebec
#1534,,,,,,,,,,24/04/2022 11:55,1,Rieker - V7272-80- Blanc - 37 / BLANC,V7272.80 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1534,,,,,,,,,,24/04/2022 11:55,1,Remonte - R6252-80- Blanc - 37 / BLANC,R6252.80 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1534,,,,,,,,,,24/04/2022 11:55,1,Remonte - R3269-14- Marine - 37 / MARINE,R3269.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1533,paid,24/04/2022 11:45,fulfilled,26/04/2022 14:36,yes,CAD,,0,Standard,24/04/2022 11:45,1,Remonte - D1407-80- Multi - 39 / MULTI,D1407.80 -0-0-0,true,true,fulfilled,Vaudreuil-Dorion,QC,CA,Vaudreuil-Dorion,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1532,paid,24/04/2022 11:31,fulfilled,29/04/2022 12:59,yes,CAD,,0,Standard,24/04/2022 11:31,1,Remonte - D3100-14- Marine - 41 / MARINE,D3100.14 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1532,,,,,,,,,,24/04/2022 11:31,1,Remonte - R4706-14- Marine - 41 / MARINE,R4706.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1531,paid,23/04/2022 18:23,fulfilled,26/04/2022 15:31,yes,CAD,,0,Standard,23/04/2022 18:23,1,Remonte - D3851-02- Noir - 40 / NOIR,D3851.02 -0-0-0,true,true,fulfilled,Madeleine-Centre,QC,CA,Madeleine-Centre,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1530,paid,23/04/2022 17:29,fulfilled,02/05/2022 11:55,yes,CAD,,0,Standard,23/04/2022 17:29,1,Remonte - D8791-02- Noir - 40 / NOIR,D8791.02 -0-0-0,true,true,fulfilled,Brandon,MB,CA,Brandon,MB,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Manitoba,Manitoba
#1529,paid,23/04/2022 14:40,fulfilled,29/04/2022 13:01,no,CAD,,0,Standard,23/04/2022 14:40,1,Remonte - R1473-14- Marine - 37 / MARINE,R1473.14 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1529,,,,,,,,,,23/04/2022 14:40,1,Remonte - D4063-00- Noir - 37 / NOIR,D4063.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1529,,,,,,,,,,23/04/2022 14:40,1,Remonte - D4063-24- Brun - 37 / BRUN,D4063.24 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1528,paid,23/04/2022 14:15,fulfilled,29/04/2022 13:01,yes,CAD,,0,Standard,23/04/2022 14:15,1,Rieker - N8820-42- Gris - 39 / GRIS,N8820.42 -0-0-0,true,true,fulfilled,salaberry-de-valleyfield,QC,CA,Salaberry-de-Valleyfield,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1528,,,,,,,,,,23/04/2022 14:15,1,Rieker - B4802-14- Marine - 45 / MARINE,B4802.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1527,paid,23/04/2022 13:56,fulfilled,26/04/2022 14:37,no,CAD,,0,Standard,23/04/2022 13:56,1,Rieker - 37761-00- Noir - 43 / NOIR,37761.00 -0-0-0,true,true,fulfilled,Montréal-Nord,QC,CA,Montréal-Nord,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1526,paid,23/04/2022 13:28,fulfilled,02/05/2022 11:56,yes,CAD,,0,Standard,23/04/2022 13:28,1,Jak - JAK-208B- Noir - NOIR,JAK.208B NOIR -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,JAKS,Low,web,,Quebec,Quebec
#1526,,,,,,,,,,23/04/2022 13:28,1,Remonte - R3511-01- Noir - 40 / NOIR,R3511.01 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1525,refunded,23/04/2022 12:16,unfulfilled,,no,CAD,,0,Pick up,23/04/2022 12:16,1,Rieker - 62461-80- Blanc - 38 / BLANC,62461.80 -0-0-0,true,true,pending,Montréal,QC,CA,,,,,,27/04/2022 16:51,Shopify Payments,68.99,RIEKER,Low,web,,Quebec,
#1524,paid,23/04/2022 11:53,fulfilled,29/04/2022 13:17,no,CAD,,0,Express,23/04/2022 11:53,1,Rieker - 619D1-00- Noir - 39 / NOIR,619D1.00 -0-0-0,true,true,fulfilled,Mercier,QC,CA,Mercier,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1523,paid,23/04/2022 10:28,fulfilled,29/04/2022 15:20,yes,CAD,,0,Standard,23/04/2022 10:28,1,Remonte - D3056-01- Noir - 40 / NOIR,D3056.01 -0-0-0,true,true,fulfilled,Saint-Georges,QC,CA,Saint-Georges,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1523,,,,,,,,,,23/04/2022 10:28,1,Remonte - R1427-12- Bleu - 40 / BLEU,R1427.12 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1522,paid,22/04/2022 23:07,fulfilled,26/04/2022 14:35,no,CAD,,0,Standard,22/04/2022 23:07,1,Rieker - L0538-14- Bleu - 40 / BLEU,L0538.14 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1521,paid,22/04/2022 19:52,fulfilled,02/05/2022 11:56,yes,CAD,,0,Standard,22/04/2022 19:52,1,Rieker - Z5491-00- Noir - 40 / NOIR,Z5491.00 -0-0-0,true,true,fulfilled,Saint-Adolphe-d'Howard,QC,CA,Saint-Adolphe-d'Howard,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1520,paid,22/04/2022 19:18,fulfilled,26/04/2022 14:35,yes,CAD,,0,Standard,22/04/2022 19:18,1,Jak - JAK-185- Multi - MULTI,JAK.185 MULTI -0-0-0,true,true,fulfilled,Notre-Dame-de-l'Île-Perrot,QC,CA,Notre-Dame-de-l'Île-Perrot,QC,CA,,,,PayPal Express Checkout,0,JAKS,Low,web,,Quebec,Quebec
#1520,,,,,,,,,,22/04/2022 19:18,1,Rieker - L3253-31- Multi - 41 / MULTI,L3253.31 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1519,refunded,22/04/2022 06:35,unfulfilled,,yes,CAD,,0,Standard,22/04/2022 06:35,1,Remonte - R1427-12- Bleu - 39 / BLEU,R1427.12 -0-0-0,true,true,pending,Bassin,QC,CA,Bassin,QC,CA,,,,Shopify Payments,160.97,RIEKER,Low,web,,Quebec,Quebec
#1518,paid,21/04/2022 23:33,fulfilled,02/05/2022 11:55,yes,CAD,,0,Standard,21/04/2022 23:33,1,Rieker - N42V1-40- Multi - 41 / MULTI,N42V1.40 -0-0-0,true,true,fulfilled,St-Philippe,QC,CA,St-Philippe,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1518,,,,,,,,,,21/04/2022 23:33,1,Rieker - 53766-41- Gris - 41 / GRIS,53766.41 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1518,,,,,,,,,,21/04/2022 23:33,1,Remonte - R4670-35- Bordeaux - 41 / BORDEAUX,R4670.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1517,paid,21/04/2022 19:50,fulfilled,03/05/2022 14:20,yes,CAD,,0,Standard,21/04/2022 19:50,1,Rieker - 14450-14- Bleu - 45 / BLEU,14450.14 -0-0-0,true,true,fulfilled,Pabos Mills,QC,CA,Pabos Mills,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1516,paid,21/04/2022 19:50,fulfilled,29/04/2022 16:30,yes,CAD,,0,Standard,21/04/2022 19:50,1,Rieker - M9850-14- Marine - 38 / MARINE,M9850.14 -0-0-0,true,true,fulfilled,Sept-Iles,QC,CA,Sept-Iles,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1515,paid,21/04/2022 19:15,fulfilled,18/05/2022 17:41,yes,CAD,,0,Pick up,21/04/2022 19:15,1,Remonte - D3100-80- Blanc - 38 / BLANC,D3100.80 -0-0-0,true,true,fulfilled,Montréal,QC,CA,,,,,,,Shopify Payments,0,RIEKER,Medium,web,,Quebec,
#1514,paid,20/04/2022 17:48,fulfilled,02/05/2022 11:54,yes,CAD,,0,Standard,20/04/2022 17:48,1,Remonte - R6574-35- Bordeau - 40 / BORDEAU,R6574.35 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1513,paid,20/04/2022 17:46,fulfilled,22/04/2022 16:29,yes,CAD,,0,Standard,20/04/2022 17:46,1,Rieker - L8356-90- Multi - 39 / MULTI,L8356.90 -0-0-0,true,true,fulfilled,La Sarre,QC,CA,La Sarre,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1513,,,,,,,,,,20/04/2022 17:46,1,Rieker - 624H6-90- Multi - 39 / MULTI,624H6.90 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1512,paid,20/04/2022 14:31,fulfilled,21/04/2022 16:00,no,CAD,,0,Standard,20/04/2022 14:31,1,Rieker - B1425-24- Tan - 43 / TAN,B1425.24 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1511,paid,20/04/2022 12:47,fulfilled,02/05/2022 11:55,yes,CAD,,0,Standard,20/04/2022 12:47,1,Remonte - D5821-12- Bleu - 37 / BLEU,D5821.12 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1510,paid,20/04/2022 09:24,fulfilled,21/04/2022 15:59,no,CAD,,0,Standard,20/04/2022 09:24,1,Remonte - D3100-14- Marine - 39 / MARINE,D3100.14 -0-0-0,true,true,fulfilled,Montreal,QC,CA,Montreal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1509,paid,19/04/2022 12:56,fulfilled,21/04/2022 16:04,yes,CAD,,0,Standard,19/04/2022 12:56,1,Rieker - Z5451-00- Noir - 39 / NOIR,Z5451.00 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1508,paid,18/04/2022 18:50,fulfilled,21/04/2022 15:54,no,CAD,,0,Express,18/04/2022 18:50,1,Rieker - 43753-33- Rouge - 37 / ROUGE,43753.33 -0-0-0,true,true,fulfilled,Shefford,QC,CA,Shefford,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1507,paid,18/04/2022 16:21,fulfilled,21/04/2022 15:55,yes,CAD,,0,Standard,18/04/2022 16:21,1,Rieker - M0560-64- Beige - 41 / BEIGE,M0560.64 -0-0-0,true,true,fulfilled,Saguenay,QC,CA,Saguenay,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#1506,paid,17/04/2022 21:00,fulfilled,21/04/2022 15:50,yes,CAD,,0,Standard,17/04/2022 21:00,1,Remonte - D5471-02- Noir - 39 / NOIR,D5471.02 -0-0-0,true,true,fulfilled,st-hyacinthe,QC,CA,st-hyacinthe,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1506,,,,,,,,,,17/04/2022 21:00,1,Remonte - D7304-35- Bordeaux - 39 / BORDEAUX,D7304.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1506,,,,,,,,,,17/04/2022 21:00,1,Remonte - D5470-35- Rouge - 39 / ROUGE,D5470.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#1505,paid,17/04/2022 20:35,fulfilled,21/04/2022 15:54,yes,CAD,,0,Standard,17/04/2022 20:35,1,Remonte - R3403-14- Bleu - 42 / BLEU,R3403.14 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#1504,paid,17/04/2022 17:11,fulfilled,21/04/2022 15:52,yes,CAD,,0,Standard,17/04/2022 17:11,1,Rieker - M0500-36- Multi - 39 / MULTI,M0500.36 -0-0-0,true,true,fulfilled,Chicoutimi,QC,CA,Chicoutimi,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
